# stage 09   label FCT   z 3.000000   box 58.737151
# grid 512  MAS CIC
# mass fractions gas 0.08192983 conv 0.07761797 dm 0.84045221
# matter shot noise 3.08092773e-04
# k  Nmodes  P_gas  P_conv  P_dm  P_matter  P_baryon  P_gc
3.021897912669843933e+01 3.599260000000000000e+05 1.370223359725912006e-02 1.483867174291989999e+00 2.338000817794791131e-01 2.548659766170741081e-01 3.964166301020257133e-01 8.329438334281046019e-02
3.032601314320543295e+01 3.591180000000000000e+05 1.366827591587837891e-02 1.483001695786492657e+00 2.331969107829210131e-01 2.542803565352113049e-01 3.959912401267551285e-01 8.287086958666405045e-02
3.043296633829338660e+01 3.543400000000000000e+05 1.370515849320723054e-02 1.485061066064657487e+00 2.331190167092693222e-01 2.542710591793605479e-01 3.965431033866841370e-01 8.298044270849989912e-02
3.053990963663909142e+01 3.547300000000000000e+05 1.366032250634953080e-02 1.486999827721718237e+00 2.328085377671550715e-01 2.540136767619723401e-01 3.967679232354345276e-01 8.253571063722424384e-02
3.064683394785301473e+01 3.494820000000000000e+05 1.368424012129866758e-02 1.490357067646811196e+00 2.328926090834045615e-01 2.541921352935244682e-01 3.976412319231224513e-01 8.268070601840414591e-02
3.075380529441276423e+01 3.499900000000000000e+05 1.363293785977782308e-02 1.489690184350950464e+00 2.320718117449121487e-01 2.534185201049147240e-01 3.972857773167658979e-01 8.231224541968852615e-02
3.086078359061859189e+01 3.451500000000000000e+05 1.367236435516948345e-02 1.493105142234939509e+00 2.318683306445575298e-01 2.533154063085655827e-01 3.980081159737643426e-01 8.211955405146757758e-02
3.096768562492325927e+01 3.441700000000000000e+05 1.366903313030463397e-02 1.493585570891716507e+00 2.316620289307644576e-01 2.531138333204266400e-01 3.979839238712405969e-01 8.184532048940794391e-02
3.107468549701471261e+01 3.414340000000000000e+05 1.363674430948358558e-02 1.494803317525019049e+00 2.310649829283730194e-01 2.526095768067148084e-01 3.981980024002111374e-01 8.171400161248928984e-02
3.118169074251188988e+01 3.388500000000000000e+05 1.360322134134442883e-02 1.498335648759196559e+00 2.308525078292508470e-01 2.524924335017134092e-01 3.988336512479344620e-01 8.133070741094895750e-02
3.128872219778712349e+01 3.366040000000000000e+05 1.360969191074702829e-02 1.502548086315700360e+00 2.309446595491244369e-01 2.526806138967296889e-01 3.997438778522354186e-01 8.115370321959669564e-02
3.139574163955110109e+01 3.339600000000000000e+05 1.366779050996380987e-02 1.502760674390635431e+00 2.307466561179971620e-01 2.525136350325457579e-01 3.999139294818694346e-01 8.136269221061484536e-02
3.150266707337630834e+01 3.307600000000000000e+05 1.361376149463488887e-02 1.506090262672636682e+00 2.302885634040653939e-01 2.521664567578080218e-01 4.004394761104501099e-01 8.086589218309414573e-02
3.160964918434159188e+01 3.291900000000000000e+05 1.365675024978603783e-02 1.510020741659416466e+00 2.305178889391335528e-01 2.524766249941619578e-01 4.014436128863668185e-01 8.099113364324549147e-02
3.171661474212661247e+01 3.253720000000000000e+05 1.367547828863075431e-02 1.509193622893308939e+00 2.298016183788049727e-01 2.518186047048486809e-01 4.012668196120470210e-01 8.101919764435347449e-02
3.182350537181992323e+01 3.236140000000000000e+05 1.372160753523424086e-02 1.517720683680352955e+00 2.307595586653511666e-01 2.529167913814399649e-01 4.034121150976346937e-01 8.124943181989083274e-02
3.193052051066148067e+01 3.208740000000000000e+05 1.371864079073688812e-02 1.521475144003993751e+00 2.305540963396086607e-01 2.528326112794270220e-01 4.042225082732553987e-01 8.109453566796825941e-02
3.203755977552566492e+01 3.180760000000000000e+05 1.370484497748424013e-02 1.524577070167239201e+00 2.302711964810430778e-01 2.526484147233288291e-01 4.048459723739485372e-01 8.088031778119229853e-02
3.214452475314409696e+01 3.153660000000000000e+05 1.371895849207548611e-02 1.522860858730919809e+00 2.295816123832667699e-01 2.519633990251134437e-01 4.043172619019394509e-01 8.062761978784360739e-02
3.225135036081964302e+01 3.116620000000000000e+05 1.378353533593004894e-02 1.533638686661138895e+00 2.306139792293670499e-01 2.532177659045782292e-01 4.071769873247313987e-01 8.121186447917289053e-02
3.235836140406364336e+01 3.110280000000000000e+05 1.378588381057294782e-02 1.538148354646729388e+00 2.305453703654675723e-01 2.532586367389262905e-01 4.080811411698435087e-01 8.088408945392906724e-02
3.246545492563989654e+01 3.064960000000000000e+05 1.380672432587215503e-02 1.544525378408188487e+00 2.310356755903050785e-01 2.538680896100035667e-01 4.095753855191169301e-01 8.084305830382743085e-02
3.257226770926305193e+01 3.036940000000000000e+05 1.382191320387539391e-02 1.548081002110953897e+00 2.308249045248992604e-01 2.537745246592635340e-01 4.104282413739842039e-01 8.085775324773747386e-02
3.267918502580098306e+01 3.019080000000000000e+05 1.385816567403706442e-02 1.560082699670300777e+00 2.322187998244377716e-01 2.553644258012641166e-01 4.133877727026303295e-01 8.107697631811609795e-02
3.278623603451405444e+01 2.981560000000000000e+05 1.381911808515578523e-02 1.555933793787828145e+00 2.309285472557096874e-01 2.540569972400043008e-01 4.121263170160175404e-01 8.053810742619464669e-02
3.289340508285702214e+01 2.972040000000000000e+05 1.391551318049424370e-02 1.557802503479044143e+00 2.310728823896754380e-01 2.542340012138042948e-01 4.126434554839756852e-01 8.063708490815871266e-02
3.300025059755746071e+01 2.903800000000000000e+05 1.393698542449673360e-02 1.561925204925809219e+00 2.309286732187812163e-01 2.542088806914015731e-01 4.135895630337729778e-01 8.056648494460809384e-02
3.310695605530747798e+01 2.906340000000000000e+05 1.394899683344398567e-02 1.565820266287094142e+00 2.310407968754719099e-01 2.543884374925497460e-01 4.143763693803362846e-01 8.028987266651743671e-02
3.321401904933838267e+01 2.865940000000000000e+05 1.400606119483857950e-02 1.574384972934770088e+00 2.318539005029331967e-01 2.553779490952019504e-01 4.166414497517774707e-01 8.073625014438838565e-02
3.332112772235213072e+01 2.843980000000000000e+05 1.405518392000241513e-02 1.576132178744598100e+00 2.313527998717615497e-01 2.549724741283612706e-01 4.170563300534968487e-01 8.071306481272588762e-02
3.342816342641506822e+01 2.808840000000000000e+05 1.402827197285243938e-02 1.585758445251033377e+00 2.319256308864333371e-01 2.557301701837533803e-01 4.191909796289173262e-01 8.043986218748994110e-02
3.353508444474211814e+01 2.772460000000000000e+05 1.410967142543755395e-02 1.590384456693426207e+00 2.323132166129391607e-01 2.562107759751743319e-01 4.204717681438013277e-01 8.076907521551786318e-02
3.364210443563371200e+01 2.754660000000000000e+05 1.418907569313635972e-02 1.602664717520610793e+00 2.334318557981903408e-01 2.575724005213799184e-01 4.235196776950165276e-01 8.101045880758074580e-02
3.374921255599115000e+01 2.715280000000000000e+05 1.421699067245241893e-02 1.607636406678225383e+00 2.336855401607622618e-01 2.579403118287554308e-01 4.248252212031473629e-01 8.125370370541000475e-02
3.385611450482955576e+01 2.680480000000000000e+05 1.422117327607304305e-02 1.615120083533843065e+00 2.339920827188045060e-01 2.584017736026240630e-01 4.264227877107043541e-01 8.090405404570542858e-02
3.396296696952051519e+01 2.654580000000000000e+05 1.428405597630674935e-02 1.619875138880782828e+00 2.345314081876839762e-01 2.590091636582966816e-01 4.276717753291314206e-01 8.111826461522615717e-02
3.406997101243796777e+01 2.618920000000000000e+05 1.434138558045499300e-02 1.627756926233497214e+00 2.351660888377546943e-01 2.598127709358303283e-01 4.297626498996930944e-01 8.153932363417261409e-02
3.417688088134747204e+01 2.591340000000000000e+05 1.443548903121133833e-02 1.640627327423271220e+00 2.363486368811500982e-01 2.612563639091372014e-01 4.330395883756923414e-01 8.195179933844606857e-02
3.428370588045179801e+01 2.549260000000000000e+05 1.446593249406411506e-02 1.647293097484523017e+00 2.368649889339208003e-01 2.619018546964828609e-01 4.346641216066833291e-01 8.202969260482591285e-02
3.439068862695248185e+01 2.533140000000000000e+05 1.449827556006188546e-02 1.655859182415663877e+00 2.369809189532265103e-01 2.622150919140113223e-01 4.365272076069279805e-01 8.168388722149401426e-02
3.449782648278630859e+01 2.493460000000000000e+05 1.460081764807859804e-02 1.663604765150473064e+00 2.381093513352699476e-01 2.634837277178599946e-01 4.387142943468878564e-01 8.233816675207214497e-02
3.460479975796066299e+01 2.456800000000000000e+05 1.464856085086291976e-02 1.668667954914130558e+00 2.384730964978029888e-01 2.639470221035764008e-01 4.400336604944053986e-01 8.255526906508629803e-02
3.471160857240605679e+01 2.424420000000000000e+05 1.470364897210639163e-02 1.682782805864332376e+00 2.394305230437556165e-01 2.651796174209833934e-01 4.433568869369218790e-01 8.249150337988962745e-02
3.481859189735321536e+01 2.393860000000000000e+05 1.473075339961334509e-02 1.693206275477258105e+00 2.403499137530442920e-01 2.663006209674562696e-01 4.459297937181766480e-01 8.268932402238900192e-02
3.492571212049016793e+01 2.365440000000000000e+05 1.483880940804938389e-02 1.702404135278386299e+00 2.411763971431686027e-01 2.673072644419298705e-01 4.483512742504690562e-01 8.312190049250611779e-02
3.503274805321819940e+01 2.322940000000000000e+05 1.495716921198759868e-02 1.707651425220992003e+00 2.416531846701342190e-01 2.678981345799300584e-01 4.498226522600438093e-01 8.351877483429635818e-02
3.513967597248581853e+01 2.290440000000000000e+05 1.499944111865126987e-02 1.720243157804830947e+00 2.428253363246066221e-01 2.692818912473312620e-01 4.527646211438102752e-01 8.342018012926291637e-02
3.524673463416404928e+01 2.263000000000000000e+05 1.511382265859883417e-02 1.728822220368563478e+00 2.434149676991685385e-01 2.700713243659521590e-01 4.550749362689349153e-01 8.392003962169247711e-02
3.535385481583261935e+01 2.219380000000000000e+05 1.513370705271782288e-02 1.743717808596830121e+00 2.449673481801083741e-01 2.718813029921161029e-01 4.587010105941691784e-01 8.411116681087246749e-02
3.546059347110648474e+01 2.182620000000000000e+05 1.526190678572608879e-02 1.747394511550883323e+00 2.450573426762174822e-01 2.720463410890924250e-01 4.596151527018774718e-01 8.413152878269711255e-02
3.556731210104838681e+01 2.145940000000000000e+05 1.532563963508962526e-02 1.756103089348083790e+00 2.461671043556179217e-01 2.732984222680902020e-01 4.618835180333885071e-01 8.451280510564317117e-02
3.567447954555080258e+01 2.128920000000000000e+05 1.543536921135241734e-02 1.774268605464239146e+00 2.481276444773364842e-01 2.755776919824959870e-01 4.664553350460397541e-01 8.500046706118281892e-02
3.578149431768800071e+01 2.071900000000000000e+05 1.557385366795538580e-02 1.788392840442812659e+00 2.499244771327372716e-01 2.776276462218882912e-01 4.702850546274036092e-01 8.590196823809219395e-02
3.588823576822665018e+01 2.043540000000000000e+05 1.556895322291160060e-02 1.787314254691438231e+00 2.489861568219768340e-01 2.767305917164015194e-01 4.698195286659960224e-01 8.548372913976702570e-02
3.599520492240594649e+01 2.012320000000000000e+05 1.569375353133438747e-02 1.806231260787975357e+00 2.509148414492531898e-01 2.789957551989925011e-01 4.745475534675629437e-01 8.592011018130273070e-02
3.610215755725821651e+01 1.966000000000000000e+05 1.586283654035520671e-02 1.818480220886862231e+00 2.525875907948848531e-01 2.808561774145923451e-01 4.778796729156031264e-01 8.669782322538305275e-02
3.620912326475229293e+01 1.942380000000000000e+05 1.591548909123844530e-02 1.832397076251533807e+00 2.542491344760719474e-01 2.827357003346041009e-01 4.813086648890410602e-01 8.694081808525096211e-02
3.631614158471965936e+01 1.895260000000000000e+05 1.598833635532391148e-02 1.841888463974409751e+00 2.546637768233313004e-01 2.833692002002436983e-01 4.836268544621799559e-01 8.704620178031592659e-02
3.642328701232143828e+01 1.868280000000000000e+05 1.609635226089203494e-02 1.857222870771330969e+00 2.564070434858048420e-01 2.853905116993643576e-01 4.876498070940497032e-01 8.777729360156601157e-02
3.653036199328654021e+01 1.822960000000000000e+05 1.617211612713423050e-02 1.878143286362876641e+00 2.581915278340284337e-01 2.875785006732460847e-01 4.927830803568820084e-01 8.810165719334077383e-02
3.663708317574132423e+01 1.777480000000000000e+05 1.626625494504598327e-02 1.881651109545608547e+00 2.586567952203377985e-01 2.880679914975868838e-01 4.935719190519292088e-01 8.796919456330044851e-02
3.674404165957288626e+01 1.758060000000000000e+05 1.647980555238845804e-02 1.904022710232135429e+00 2.607711065833636099e-01 2.906326091430543879e-01 4.994650126497153231e-01 8.905417979159685471e-02
3.685113141987510943e+01 1.704700000000000000e+05 1.652327538716385699e-02 1.914861922403847005e+00 2.616531874425641613e-01 2.917370628616253181e-01 5.021331459907536487e-01 8.923702782666727285e-02
3.695816227225071771e+01 1.676460000000000000e+05 1.671410290398190474e-02 1.929451558633660913e+00 2.637245054813300849e-01 2.940363814467480408e-01 5.060885034711620767e-01 9.014191281148258017e-02
3.706511266916877645e+01 1.631200000000000000e+05 1.668438350849590912e-02 1.936287378028226813e+00 2.638914407005291118e-01 2.943332665971573614e-01 5.074189974260153724e-01 8.958249739055904048e-02
3.717198898508983973e+01 1.589820000000000000e+05 1.691231501501560403e-02 1.951240851264150367e+00 2.659759298942856454e-01 2.966751775165343830e-01 5.116105863580771018e-01 9.076825861035348053e-02
3.727886829499068000e+01 1.558780000000000000e+05 1.703095690366248846e-02 1.969262487967734732e+00 2.675703575673067935e-01 2.986318298819928829e-01 5.162783229678469255e-01 9.151134882474562526e-02
3.738584684673741521e+01 1.510300000000000000e+05 1.705759605875849585e-02 1.976156974839046176e+00 2.676894763632373664e-01 2.989052926118530573e-01 5.177897854130061317e-01 9.125660278120051316e-02
3.749274830000148739e+01 1.479480000000000000e+05 1.722885821007209828e-02 1.998115658018588148e+00 2.702264648964083360e-01 3.018060979144422951e-01 5.234862529405898135e-01 9.216596837188924252e-02
3.759968695879564393e+01 1.432480000000000000e+05 1.725449863890712518e-02 1.994599109864772846e+00 2.695012767614916593e-01 3.009967102025657426e-01 5.221910415254853444e-01 9.122585213910955337e-02
3.770686314389461558e+01 1.401240000000000000e+05 1.745791306718554731e-02 2.028965506081845671e+00 2.739767636804720796e-01 3.060546448915857920e-01 5.312986033908385641e-01 9.306806372757653323e-02
3.781381578904389329e+01 1.352020000000000000e+05 1.747629658275039188e-02 2.017732705651275271e+00 2.720059046702983374e-01 3.039494499594362908e-01 5.285098806311566699e-01 9.279765840274838140e-02
3.792043150861447742e+01 1.306620000000000000e+05 1.758130198379729767e-02 2.037170799156601042e+00 2.740144005712666364e-01 3.063025805189005801e-01 5.332364137557693562e-01 9.299466449472260088e-02
3.802751536449891745e+01 1.285780000000000000e+05 1.767162402558129786e-02 2.045643948724282790e+00 2.745500610427651922e-01 3.070471494228079190e-01 5.355165915178374814e-01 9.349707328531942085e-02
3.813478762628417229e+01 1.225660000000000000e+05 1.770780323454724386e-02 2.063318854892223442e+00 2.761271520130313406e-01 3.089241528726974217e-01 5.398564294490582061e-01 9.379164790566366094e-02
3.824156932045221424e+01 1.193040000000000000e+05 1.781516351333423814e-02 2.072455155567039409e+00 2.769133728845389886e-01 3.099162267189524700e-01 5.422714747859304074e-01 9.424087827942534412e-02
3.834849023574852112e+01 1.147000000000000000e+05 1.783320100950358880e-02 2.074594613245925867e+00 2.772022435444169708e-01 3.102222558373215477e-01 5.428099398533983155e-01 9.429563956450370821e-02
3.845538784093170648e+01 1.105920000000000000e+05 1.788380817407795101e-02 2.073884816468175352e+00 2.762784225623994283e-01 3.092836797717668507e-01 5.422137866364173941e-01 9.341197596635922307e-02
3.856226795906003701e+01 1.065100000000000000e+05 1.791938617098491268e-02 2.089277514500950339e+00 2.771810978318391960e-01 3.105421499276610486e-01 5.459710220312191664e-01 9.362186141572224896e-02
3.866894907366923206e+01 1.017160000000000000e+05 1.794296281150146652e-02 2.093215907679905285e+00 2.775163526496865485e-01 3.109556203934974450e-01 5.468971378181061160e-01 9.359744077843559773e-02
3.877596510422194598e+01 9.871500000000000000e+04 1.790785825935966441e-02 2.093949080366314774e+00 2.769925264834276479e-01 3.104925709278435475e-01 5.468940549982065358e-01 9.326250494263020607e-02
3.888336863104089502e+01 9.461500000000000000e+04 1.781682980907258254e-02 2.081971285761685664e+00 2.744528974807765587e-01 3.077830419788205041e-01 5.434705536048504149e-01 9.213225544940145673e-02
3.899014443976081878e+01 9.051300000000000000e+04 1.807290593579316540e-02 2.104529527259977773e+00 2.772719401321678823e-01 3.110492550034111292e-01 5.498250860588044242e-01 9.402994272531542408e-02
3.909712207877980461e+01 8.835100000000000000e+04 1.804830578132525856e-02 2.101486124218695295e+00 2.764204673170650439e-01 3.101235870100471081e-01 5.486633379043288627e-01 9.315934586953281138e-02
3.920438220913518279e+01 8.455500000000000000e+04 1.807279999259911799e-02 2.107341651162582874e+00 2.758774513660285921e-01 3.097892291295830103e-01 5.499634158891449909e-01 9.297479413621144440e-02
3.931129123009387882e+01 8.170900000000000000e+04 1.811264283884641765e-02 2.114838618885582555e+00 2.768176539918783541e-01 3.108398156344436281e-01 5.519132639470292201e-01 9.330510044168945083e-02
3.941809723783823216e+01 7.872400000000000000e+04 1.813846404627341216e-02 2.116694317406651926e+00 2.763880396487086721e-01 3.104863108990427167e-01 5.523328070400892464e-01 9.325215320154434107e-02
3.952498295543929174e+01 7.623300000000000000e+04 1.823527864438195464e-02 2.134219639398863944e+00 2.779375164210476368e-01 3.124019032384707240e-01 5.568255075194912251e-01 9.389153655008691812e-02
3.963208630665438648e+01 7.356100000000000000e+04 1.848080218255637383e-02 2.141885367902982562e+00 2.793338001265647241e-01 3.138705990207474872e-01 5.588652801402540504e-01 9.421333107902432613e-02
3.973899631266661459e+01 7.083000000000000000e+04 1.841249864256599283e-02 2.147607562530974068e+00 2.794027057592295415e-01 3.140198308960628903e-01 5.599534377537018770e-01 9.371676367545539454e-02
3.984563973306794082e+01 6.823000000000000000e+04 1.847372799439736188e-02 2.160109058760296463e+00 2.789016031184370359e-01 3.138841433365854861e-01 5.626180219187403297e-01 9.309573385922520483e-02
3.995268836983542116e+01 6.649800000000000000e+04 1.847527585344532070e-02 2.186152122785862240e+00 2.816855194203183310e-01 3.171533218792295661e-01 5.693761714838529997e-01 9.428486802663603450e-02
4.005988102013265717e+01 6.358600000000000000e+04 1.861140084937223937e-02 2.193322456850815172e+00 2.818913470683001576e-01 3.174831836395841655e-01 5.709126772252580695e-01 9.389180466236722589e-02
4.016691043360450664e+01 6.177400000000000000e+04 1.898795138933674631e-02 2.215451079196196993e+00 2.841354443993177048e-01 3.202563179447087127e-01 5.773874601436911336e-01 9.617008403435160779e-02
4.027355473632727723e+01 5.879400000000000000e+04 1.912574741256867911e-02 2.224790920070517597e+00 2.856172556817559993e-01 3.218092835231101123e-01 5.796878388921894443e-01 9.627733206861424642e-02
4.038033398227036486e+01 5.754700000000000000e+04 1.917279995088917721e-02 2.233615207954135151e+00 2.858743289670291898e-01 3.223007474475390044e-01 5.820668789203011784e-01 9.683410958082329378e-02
4.048784885743675943e+01 5.535000000000000000e+04 1.918133414399684350e-02 2.250198040119261389e+00 2.893926396485191899e-01 3.259553940451200282e-01 5.863694549308892112e-01 9.758600622198915220e-02
4.059488825668854162e+01 5.302300000000000000e+04 1.938885075723896859e-02 2.268310694298871333e+00 2.898257561909863278e-01 3.267859805566502573e-01 5.905333466818366572e-01 9.723065069850304887e-02
4.070154119627313349e+01 5.109900000000000000e+04 1.947494478307726720e-02 2.253750980994712272e+00 2.878292323710756606e-01 3.245563464796983877e-01 5.870858216399190699e-01 9.718184821092944181e-02
4.080872303630995646e+01 4.955500000000000000e+04 1.964260645484806889e-02 2.297348498336732270e+00 2.924339179536317168e-01 3.299328721645019002e-01 5.978839208701209884e-01 9.805382059560388552e-02
4.091624289222018263e+01 4.765900000000000000e+04 1.965751773825223300e-02 2.300875239038258524e+00 2.923565674602747744e-01 3.298718819452585715e-01 5.982377503640492478e-01 9.708355673643445649e-02
4.102298155915180189e+01 4.529100000000000000e+04 1.988779800222323368e-02 2.328332385520466286e+00 2.962213336311784739e-01 3.343054121143260171e-01 6.065359400535491607e-01 1.005644826170343370e-01
4.112951937371880717e+01 4.399900000000000000e+04 2.023708467347800147e-02 2.323617204372833367e+00 2.943624951603378559e-01 3.323675220336355651e-01 6.046137915361105009e-01 9.876654104365163722e-02
4.123699914147614720e+01 4.248300000000000000e+04 2.040366275649958469e-02 2.342141551112619791e+00 2.966822941664092328e-01 3.349804580253726294e-01 6.092890941632481683e-01 9.926134558659821527e-02
4.134402170988769853e+01 4.032700000000000000e+04 2.039339949323673573e-02 2.367984916249390448e+00 2.981985524349687888e-01 3.370309366527554640e-01 6.154729822256108651e-01 9.940195049463633470e-02
4.145038899343203553e+01 3.882700000000000000e+04 2.071640067510186964e-02 2.390872545131313309e+00 3.014533074522064426e-01 3.406586988051020226e-01 6.219229731742182965e-01 1.012993385831816584e-01
4.155751784906856017e+01 3.768300000000000000e+04 2.058441470633820200e-02 2.407915625598441522e+00 3.028251742060616980e-01 3.422478536951094608e-01 6.252105303390245172e-01 9.987584252542486274e-02
4.166526513597658266e+01 3.605500000000000000e+04 2.094095190968355349e-02 2.421901774582273958e+00 3.048710899224328918e-01 3.445520875189692078e-01 6.295979138735559033e-01 1.018438284728450799e-01
4.177201422154197274e+01 3.409800000000000000e+04 2.139624194056429993e-02 2.460916000171315954e+00 3.090149762949398471e-01 3.494868811486490645e-01 6.399597311916209730e-01 1.038618413351449082e-01
4.187809562918591411e+01 3.277900000000000000e+04 2.153571817603557037e-02 2.484654155517595608e+00 3.116931101944782068e-01 3.526812743969096609e-01 6.468184349249331833e-01 1.062712367635705174e-01
4.198550970397955950e+01 3.199200000000000000e+04 2.179558072043032146e-02 2.539985857044231299e+00 3.177689498802701018e-01 3.597543874954780563e-01 6.608014301283512415e-01 1.079106771254821628e-01
4.209285356128030031e+01 2.995900000000000000e+04 2.176366858716696079e-02 2.540488678825416180e+00 3.172303543455211039e-01 3.591094116736129327e-01 6.603626481979191221e-01 1.068111341418539056e-01
4.219924694713985502e+01 2.882800000000000000e+04 2.202805614023168462e-02 2.585923778781265892e+00 3.212753516284762578e-01 3.639678462404037362e-01 6.713195233310655929e-01 1.070793979592130213e-01
4.230600671422583048e+01 2.761500000000000000e+04 2.242345978958085531e-02 2.597866286008205794e+00 3.214969745276464730e-01 3.646190358241633289e-01 6.749075831621532684e-01 1.083950949958997767e-01
4.241340917922484266e+01 2.648800000000000000e+04 2.258701463169263471e-02 2.650397994531935364e+00 3.282065978547501484e-01 3.722525496054254757e-01 6.888662946491524997e-01 1.113630689987250982e-01
4.252088026026639511e+01 2.520300000000000000e+04 2.290440626681883654e-02 2.691369453876629514e+00 3.323772629419696201e-01 3.769809913672926838e-01 6.981774934727945636e-01 1.104239949292423889e-01
4.262725950770190053e+01 2.365600000000000000e+04 2.297903848534470911e-02 2.733333484112638434e+00 3.371436288540543003e-01 3.825319700636617970e-01 7.089669141245558137e-01 1.121014478710742612e-01
4.273360894783402131e+01 2.288700000000000000e+04 2.361319430462610267e-02 2.726503157074902539e+00 3.362807931925753113e-01 3.815861001298068711e-01 7.080512023834587554e-01 1.131694399221740838e-01
4.284150829021771756e+01 2.195200000000000000e+04 2.339075132236781776e-02 2.763728202331349415e+00 3.387506250524663365e-01 3.847116332913998460e-01 7.160601584511814277e-01 1.116834592676993754e-01
4.294891554091235264e+01 2.050000000000000000e+04 2.408537575645566114e-02 2.824204115908280688e+00 3.466766387657483905e-01 3.936599515555281870e-01 7.326803586962468140e-01 1.159349849129381188e-01
4.305472878777592882e+01 1.932300000000000000e+04 2.446566666146019267e-02 2.860495129904276013e+00 3.506539232683638097e-01 3.983268595703629567e-01 7.419852399618984684e-01 1.171670906780416799e-01
4.316169401954684304e+01 1.881400000000000000e+04 2.444433449040055856e-02 2.829524098152129241e+00 3.455106490872208447e-01 3.926429168718807983e-01 7.338922188956000792e-01 1.156510350170582152e-01
4.326994006104969515e+01 1.768800000000000000e+04 2.487025921134023917e-02 2.928575976508168033e+00 3.586378822792626320e-01 4.075141406772851416e-01 7.605305813059525244e-01 1.218224609582713031e-01
4.337686699930662115e+01 1.650400000000000000e+04 2.535132638405949643e-02 2.963339226156746165e+00 3.623090148397042354e-01 4.117338793421390641e-01 7.682724321213999508e-01 1.205967298181790798e-01
4.348232201810193942e+01 1.544400000000000000e+04 2.530724565213397781e-02 2.959878423577536388e+00 3.626596889140691893e-01 4.118066997330756540e-01 7.673769077625102186e-01 1.204669478394162774e-01
4.358971561122400828e+01 1.515100000000000000e+04 2.605271002817786952e-02 3.062939612158698477e+00 3.727574192252100516e-01 4.239561774129610439e-01 7.942845230980660753e-01 1.251094707951064533e-01
4.369847297129271624e+01 1.403200000000000000e+04 2.636125659442904029e-02 3.096031652823182156e+00 3.767282324956118256e-01 4.283706809554787553e-01 8.014898160152320594e-01 1.236925004499183911e-01
4.380443139457426582e+01 1.279200000000000000e+04 2.686152432146114363e-02 3.116721883231277967e+00 3.796005384160583973e-01 4.317032736528659820e-01 8.083473567692247563e-01 1.273529113114591771e-01
4.390939072213888750e+01 1.225600000000000000e+04 2.689395337016028259e-02 3.173765628147909634e+00 3.864536158276437039e-01 4.393934223902191682e-01 8.221389108071883722e-01 1.279182468670590211e-01
4.401772030021989224e+01 1.184400000000000000e+04 2.769174693530995421e-02 3.237297885763780858e+00 3.909440088107863920e-01 4.450084385062029191e-01 8.378402368486060903e-01 1.288285280242529307e-01
4.412624954936854493e+01 1.078000000000000000e+04 2.786505046846161904e-02 3.353550094749595978e+00 4.040794521461138489e-01 4.604369458723565067e-01 8.684428877136451952e-01 1.349200554911354766e-01
4.423195992686854083e+01 9.868000000000000000e+03 2.865120203931935047e-02 3.400710558651983018e+00 4.121947751109598657e-01 4.691806770903803048e-01 8.813346039138075794e-01 1.379681801414133213e-01
4.433815912576657325e+01 9.486000000000000000e+03 2.861005104532501550e-02 3.431279167455894896e+00 4.128920321855799602e-01 4.704455587291965779e-01 8.876684172685909147e-01 1.361868852025146792e-01
4.444673329867327993e+01 8.824000000000000000e+03 2.952909423548157747e-02 3.525842241051375670e+00 4.210167350173819045e-01 4.805454398735590216e-01 9.113396825785413657e-01 1.382857791609028997e-01
4.455328148045542491e+01 7.896000000000000000e+03 2.939284356449223951e-02 3.602114152469972908e+00 4.311879667144236650e-01 4.918345422151951252e-01 9.308093412851494719e-01 1.411965694933218773e-01
4.465672045739432150e+01 7.228000000000000000e+03 3.041250045404961244e-02 3.557113452265547426e+00 4.294822796587285385e-01 4.889232253433592468e-01 9.198866418258118127e-01 1.401132363500059985e-01
4.476549294278329683e+01 7.332000000000000000e+03 3.130648029903936036e-02 3.623744031164937596e+00 4.396463454781429636e-01 5.002883504072171972e-01 9.395536137214856032e-01 1.474421376049747379e-01
4.487637752975774674e+01 6.292000000000000000e+03 3.129546559496994285e-02 3.794604730683337035e+00 4.523292807963314455e-01 5.162386784363623971e-01 9.800944724859962376e-01 1.476546855435748595e-01
4.498055708906358063e+01 5.524000000000000000e+03 3.184910870677942069e-02 3.776723426204891432e+00 4.528811777176205977e-01 5.161754699434086824e-01 9.753890943072510700e-01 1.464149906053207328e-01
4.508287267328293524e+01 5.172000000000000000e+03 3.388157545447573887e-02 3.951930895047310877e+00 4.727835473446682646e-01 5.394723129435332609e-01 1.021476199465794821e+00 1.545906182600012835e-01
4.519355986123767366e+01 5.188000000000000000e+03 3.439915562571618096e-02 3.989887294016529307e+00 4.695470391682048383e-01 5.373849982384333313e-01 1.030235670833149930e+00 1.538697695551538847e-01
4.530659428897991603e+01 4.386000000000000000e+03 3.484328152501300901e-02 3.932917765848872538e+00 4.747845338920494984e-01 5.403395887853136292e-01 1.017518647317988023e+00 1.551683899465342298e-01
4.540899736355984828e+01 3.520000000000000000e+03 3.514934835518806339e-02 4.208059341049490421e+00 5.022442987688828797e-01 5.731698933878964786e-01 1.087872515626701286e+00 1.654867451133542888e-01
4.550937256763914007e+01 3.516000000000000000e+03 3.532670474531659360e-02 4.191727913581011933e+00 4.965301878498701305e-01 5.668863770427081672e-01 1.079841339091740737e+00 1.570550801437042565e-01
